Programa,id_log_view,user_log_view,Anio,Fecha,Status_pct,Horas_uso_raw,Horas_uso_ajustada,Nivel,Tipo_nivel,Area_Conocimiento,Componente_academico,ID_SIS,Es_interno
IQS,2fff500cf32343f195d85fac,14a3d6f3d82d4518bdfb47e9,2024,2024-12-08,,1.92,1.92,6° Grado,Grado,Ciencias Sociales,Componente 16,102666,False
IQS,5a224d977c154a119e096558,6f228061777f4db7bef0ecf1,2023,2023-05-13,,1.0,1.0,1° Grado,Grado,Ciencias de la Naturaleza,Componente 2,102956,False
IQS,1fe64b3faa4044acb6ce4ea6,568e3ad5422f4b5a8fc1b7ce,2023,2023-03-06,0.0,0.02,0.02,5° Grado,Grado,Ciencias de la Naturaleza,Componente 32,103236,False
IQS,beed60b47eab417cb6272333,ec463c9da1a3453faf86fc81,2023,2023-07-09,,0.43,0.43,3° Grado,Grado,Matemáticas,Componente 48,103325,False
IQS,00549a5498ee4cc3add4da5f,b0514fa13cdb4c3dbed1c321,2023,2023-12-17,,1.06,1.06,6° Grado,Grado,Matemáticas,Componente 13,103471,False
IQS,6eebb004a3434bf5ad118784,765b6154a8d44bdd909c09d3,2024,2024-05-26,100.0,0.44,0.44,6° Grado,Grado,Ciencias de la Naturaleza,Componente 10,102155,False
IQS,c899c6674126401497f0a6d8,18b155f0d3d94396a7e9c5b7,2023,2023-09-30,,0.0,0.0,6° Grado,Grado,Lengua Española,Componente 22,102751,False
IQS,e7f3447d87144e1bba8bc5a7,f1eecb6e79454598a57fa6ae,2023,2023-11-22,,0.48,0.48,6° Grado,Grado,Ciencias Sociales,Componente 9,101672,False
IQS,287d8873646041df8fb34d2f,07e57099e5aa4a82bbd53e44,2023,2023-09-21,,0.3,0.3,1° Grado,Grado,Ciencias Sociales,Componente 42,103153,False
IQS,2f240bcec14e480aa8722f7f,1c5eefcdf33e473cb7e0d013,2023,2023-08-01,50.0,2.05,2.05,4° Grado,Grado,Ciencias de la Naturaleza,Componente 18,100853,False
IQS,2dab36f32646434c9b11eeb6,d9e60eb68f914f6187d3f41b,2023,2023-10-13,50.0,0.01,0.01,5° Grado,Grado,Lengua Española,Componente 27,101364,False
IQS,f4ac6c6a34f1487387214e11,ec463c9da1a3453faf86fc81,2023,2023-01-26,50.0,1.24,1.24,6° Grado,Grado,Ciencias de la Naturaleza,Componente 52,103325,False
IQS,6288bfe7a91e4faf8ac4f7a6,f5b78e3228124e6d99606af7,2023,2023-05-27,,0.42,0.42,5° Grado,Grado,Ciencias Sociales,Componente 49,104719,False
IQS,d3abf0e1a64a49a48eb32fc6,b0553cb957b841c0a75b60a7,2023,2023-05-19,0.0,0.48,0.48,6° Grado,Grado,Matemáticas,Componente 50,103936,False
IQS,ffe551cc4d2e4287a7b035df,ce3aa71b2a684f2985f63f7e,2026,2026-08-01,25.0,1.1,1.1,6° Grado,Grado,Lengua Española,Componente 29,102870,False
IQS,daabf8117018454693068c89,62af377d2209497d93397f51,2024,2024-02-29,50.0,1.18,1.18,6° Grado,Grado,Matemáticas,Componente 20,102892,False
IQS,d4291009ae8740bb8b138ff9,bf69016d39f540fd8a0736f9,2023,2023-02-23,0.0,1.74,1.74,6° Grado,Grado,Lengua Española,Componente 55,103863,False
IQS,333cdd3e8037472684c31ce6,9d317af30b7b4ee6acc4e00e,2023,2023-06-11,25.0,0.09,0.09,6° Grado,Grado,Ciencias Sociales,Componente 2,101819,False
IQS,b60681e68b7549999bbe0678,fd8346b254fe4458b92a0501,2023,2023-11-09,0.0,0.23,0.23,6° Grado,Grado,Lengua Española,Componente 57,104295,False
IQS,67ff68123df948ed9fd6ec26,0339c0d4ecd34ac4b75486b3,2023,2023-02-15,100.0,,,6° Grado,Grado,Ciencias de la Naturaleza,Componente 13,102908,False
IQS,6a5bae52af07466fa0e84775,9615dcc64a834ba0800b08f2,2024,2024-11-01,,2.27,2.27,2° Grado,Grado,Ciencias de la Naturaleza,Componente 55,103541,False
IQS,b6eb667bbbf2415bafd7f627,d586bf4afa71469ea1e10697,2023,2023-08-29,50.0,0.17,0.17,6° Grado,Grado,Lengua Española,Componente 33,104487,False
IQS,7389dd14b37d4321b1385794,508643e7d1a842f18e8cf775,2023,2023-03-12,,0.38,0.38,1° Grado,Grado,Ciencias Sociales,Componente 53,105139,False
IQS,9d4e75eb96f64b81b186481a,62af377d2209497d93397f51,2023,2023-06-22,25.0,0.07,0.07,4° Grado,Grado,Matemáticas,Componente 4,102892,False
IQS,74fdc46783b04d13b136a441,765b6154a8d44bdd909c09d3,2025,2025-09-07,50.0,0.34,0.34,6° Grado,Grado,Lengua Española,Componente 27,102155,False
IQS,77ec9f6ce01b40c1a9c98ec3,4121c2b34e074f6fa2c39975,2023,2023-06-29,,1.02,1.02,1° Grado,Grado,Ciencias de la Naturaleza,Componente 19,101185,False
IQS,9b6b50f74a274fcdb10cf993,80cc1f161bc34cfab1b5e506,2023,2023-01-23,,0.22,0.22,6° Grado,Grado,Lengua Española,Componente 9,101554,False
IQS,7c2fcb296114461bad875055,f0c5251607e94d61a54344e0,2024,2024-07-21,,0.31,0.31,6° Grado,Grado,Ciencias de la Naturaleza,Componente 59,102905,False
IQS,a202d34878134d2a86e561ca,c38033cf3de647e98c9ca1df,2023,2023-07-30,,0.07,0.07,1° Grado,Grado,Lengua Española,Componente 37,103524,False
IQS,2c2becc06bea45b09910734f,a6a819058e9b44609a7ce4a6,2025,2025-04-09,100.0,0.31,0.31,6° Grado,Grado,Matemáticas,Componente 15,101614,False
IQS,07923479f1c24796bec08a89,94ea4abfe4444a469873471c,2023,2023-07-18,100.0,0.06,0.06,6° Grado,Grado,Ciencias Sociales,Componente 43,101562,False
IQS,bbc3f55f615747b09fe39c0e,ce3aa71b2a684f2985f63f7e,2024,2024-08-01,0.0,0.12,0.12,4° Grado,Grado,Ciencias de la Naturaleza,Componente 17,102870,False
IQS,eb5384b8935f4526ab5de582,97d494410166468cbf225f11,2022,2022-11-22,,0.05,0.05,6° Grado,Grado,Ciencias Sociales,Componente 44,103732,False
IQS,b53def660157418085285d0a,87a0a32693194bde9eb4118a,2026,2026-03-16,75.0,0.13,0.13,1° Grado,Grado,Lengua Española,Componente 6,101812,False
IQS,134300b6b79a4cab8306240c,589f39b52d984141bbd7c190,2023,2023-05-28,25.0,0.01,0.01,6° Grado,Grado,Matemáticas,Componente 41,103303,False
IQS,8bf3ffeb910348c490a3f982,aa518cc455fe4758aa166752,2023,2023-09-11,,0.98,0.98,4° Grado,Grado,Ciencias de la Naturaleza,Componente 32,101155,False
IQS,79046cdbbbb043df862dc426,af784f89454c4cea98ff0c3b,2023,2023-06-18,0.0,0.28,0.28,2° Grado,Grado,Matemáticas,Componente 44,103967,False
IQS,0b339721e216430a833ee87f,e96dbacb568f480bb863f60a,2026,2026-08-24,,2.42,2.42,5° Grado,Grado,Matemáticas,Componente 17,102183,False
IQS,2c50b4d4f5ec40f29429c268,80cc1f161bc34cfab1b5e506,2023,2023-08-09,25.0,0.62,0.62,6° Grado,Grado,Lengua Española,Componente 32,101554,False
IQS,e9bddda4bab140f4809c80a6,3bd3dc7ec2404c6c989a812b,2023,2023-05-31,75.0,0.46,0.46,3° Grado,Grado,Lengua Española,Componente 24,101962,False
IQS,a19f0444ab274d7297742cd8,64c7418fb94a450a8e3798fa,2024,2024-06-26,75.0,0.88,0.88,2° Grado,Grado,Ciencias de la Naturaleza,Componente 19,104320,False
IQS,b290f372b0614d5baccc5682,fc9daf204ab94c74a3f7944f,2023,2023-03-22,25.0,0.56,0.56,6° Grado,Grado,Ciencias Sociales,Componente 3,100885,False
IQS,4583bc2346814159a4b90e93,9ea8a16d0f154dfcb23a2d1d,2024,2024-03-19,50.0,0.18,0.18,1° Grado,Grado,Matemáticas,Componente 8,104557,False
IQS,1e4792c65e1c499a8dec9a38,c19290cb39c74928ae063e97,2025,2025-04-23,,0.77,0.77,6° Grado,Grado,Matemáticas,Componente 9,103814,False
IQS,3bdeb3dfb264425c8bc150a9,209aa809d73642598046e6fe,2023,2023-01-06,,0.24,0.24,2° Grado,Grado,Ciencias Sociales,Componente 28,103929,False
IQS,780778b12cd7444380814e5b,cf747da360bf408e906f841e,2023,2023-08-14,,3.09,3.09,3° Grado,Grado,Ciencias Sociales,Componente 23,103725,False
IQS,7c9c506f92e0472cb5ffd168,9615dcc64a834ba0800b08f2,2024,2024-02-08,100.0,0.77,0.77,6° Grado,Grado,Matemáticas,Componente 13,103541,False
IQS,ee41e566bdaf401e887ab819,555b1fc48a014b2188f5d34d,2023,2023-06-26,100.0,0.74,0.74,6° Grado,Grado,Ciencias Sociales,Componente 7,101325,False
IQS,0f6e2fd35eb7478b8fcd5384,765b6154a8d44bdd909c09d3,2024,2024-03-13,,0.29,0.29,6° Grado,Grado,Lengua Española,Componente 47,102155,False
IQS,2e27756708014e16bed7afae,a3cf4fe919384fc0ac8f4fe1,2023,2023-12-19,,0.64,0.64,6° Grado,Grado,Ciencias Sociales,Componente 13,101637,False
IQS,8d92221785274345b06d8ee2,14d3f039863b4c95bca86a9a,2023,2023-06-08,25.0,0.01,0.01,5° Grado,Grado,Ciencias Sociales,Componente 54,100924,False
IQS,ec264f712bb04f4b9ab4f159,a6a819058e9b44609a7ce4a6,2023,2023-10-01,50.0,0.23,0.23,6° Grado,Grado,Ciencias de la Naturaleza,Componente 46,101614,False
IQS,e7a03936a1d843389c4ae685,b6af244fb84f45b1ad1df793,2023,2023-02-25,50.0,0.99,0.99,6° Grado,Grado,Matemáticas,Componente 35,101540,False
IQS,36d96090bd25456b91032ac9,e96dbacb568f480bb863f60a,2024,2024-02-25,,0.49,0.49,6° Grado,Grado,Ciencias de la Naturaleza,Componente 10,102183,False
IQS,a64b815ae7ba44dd9153c114,117d3d8f62ca4f1f9d863592,2023,2023-06-08,100.0,0.81,0.81,5° Grado,Grado,Ciencias Sociales,Componente 11,101536,False
IQS,7b1b8711645a4922a2fcaa58,62af377d2209497d93397f51,2024,2024-07-08,,1.9,1.9,6° Grado,Grado,Matemáticas,Componente 53,102892,False
IQS,92f0b8b27de64d73a9289950,fc9daf204ab94c74a3f7944f,2023,2023-03-17,75.0,1.32,1.32,4° Grado,Grado,Lengua Española,Componente 51,100885,False
IQS,761c46fe1b3e439084bb7b64,97c35894ee044156b7eb3f63,2026,2026-07-13,100.0,1.29,1.29,3° Grado,Grado,Ciencias Sociales,Componente 28,101569,False
IQS,e99286603868469099e73a78,d9e60eb68f914f6187d3f41b,2023,2023-07-01,75.0,2.22,2.22,4° Grado,Grado,Ciencias de la Naturaleza,Componente 13,101364,False
IQS,ca0a23dc73e741f79f5f66ea,bf886d550c824a6b83bf6d11,2024,2024-12-07,75.0,0.04,0.04,5° Grado,Grado,Matemáticas,Componente 28,102526,False
IQS,ef4c2a5c9c484d848e959167,763635b260364805a5d5f59b,2023,2023-07-11,,0.31,0.31,4° Grado,Grado,Matemáticas,Componente 52,101829,False
IQS,f1d58360d68d4755b366e7cb,87a0a32693194bde9eb4118a,2023,2023-02-09,50.0,0.23,0.23,6° Grado,Grado,Ciencias Sociales,Componente 55,101812,False
IQS,8286f2a56d1d4673b41f0743,a3cf4fe919384fc0ac8f4fe1,2026,2026-03-23,,1.51,1.51,6° Grado,Grado,Ciencias Sociales,Componente 32,101637,False
IQS,a4a242b25c0a4fcb95fa1727,5558930c63084d958f703c26,2026,2026-07-04,,0.79,0.79,1° Grado,Grado,Ciencias Sociales,Componente 1,101351,False
IQS,252c5c5554da4e2a915ce153,f405cf4c9b06400a8872aeea,2023,2023-04-30,,0.6,0.6,6° Grado,Grado,Lengua Española,Componente 13,104932,False
IQS,ed4d6ddf59db4f5e9783754b,9d317af30b7b4ee6acc4e00e,2024,2024-11-14,0.0,0.28,0.28,5° Grado,Grado,Matemáticas,Componente 14,101819,False
IQS,54299e1a7ede4b6b8e3eb836,209aa809d73642598046e6fe,2023,2023-01-16,,0.36,0.36,6° Grado,Grado,Matemáticas,Componente 20,103929,False
IQS,8a5f910f829a448fbf758a55,c38033cf3de647e98c9ca1df,2026,2026-07-04,25.0,,,6° Grado,Grado,Ciencias de la Naturaleza,Componente 27,103524,False
IQS,ab6ae7040f064b8bbaa5fbcd,589f39b52d984141bbd7c190,2023,2023-09-30,0.0,0.15,0.15,6° Grado,Grado,Ciencias Sociales,Componente 45,103303,False
IQS,f367a6f722af4a25a5ccf8b3,14d3f039863b4c95bca86a9a,2026,2026-06-30,75.0,0.25,0.25,4° Grado,Grado,Matemáticas,Componente 48,100924,False
IQS,90c70b7d370442f6a5e120a8,508643e7d1a842f18e8cf775,2023,2023-10-30,50.0,0.1,0.1,3° Grado,Grado,Ciencias Sociales,Componente 5,105139,False
IQS,dc5fb830e72f4ee3be06333d,fea9e9f190a54701a7e6ec07,2022,2022-09-11,100.0,0.05,0.05,6° Grado,Grado,Ciencias de la Naturaleza,Componente 37,102176,False
IQS,bca66da56a85462aa2cee369,f5b78e3228124e6d99606af7,2024,2024-08-19,,0.24,0.24,6° Grado,Grado,Ciencias de la Naturaleza,Componente 26,104719,False
IQS,7874d27184e446d0b48f817d,99cbf085fbe440748eedfdd0,2024,2024-09-05,,0.64,0.64,1° Grado,Grado,Ciencias Sociales,Componente 22,104102,False
IQS,0d35fee947f444a0b85fc3e8,79d63c7c065a48dbb36e14ac,2024,2024-05-24,50.0,0.16,0.16,6° Grado,Grado,Ciencias Sociales,Componente 18,101309,False
IQS,a373fad061524cc98f1f4141,0339c0d4ecd34ac4b75486b3,2023,2023-05-15,50.0,0.38,0.38,6° Grado,Grado,Lengua Española,Componente 24,102908,False
IQS,e8d1282d3f4c4f25a9835934,ecfce1cabd8948bca5fdc08f,2022,2022-09-16,0.0,0.55,0.55,3° Grado,Grado,Matemáticas,Componente 47,104475,False
IQS,68f7c5d06ac745218d13c5fa,63c3b044dc17406f9ece5257,2023,2023-11-16,50.0,0.08,0.08,6° Grado,Grado,Ciencias Sociales,Componente 34,104259,False
IQS,3a7d11caca02472ca30fea2e,94c141c0df4548dd96390aeb,2024,2024-10-23,25.0,0.01,0.01,2° Grado,Grado,Ciencias de la Naturaleza,Componente 38,101648,False
IQS,ddae583082194670b25979fd,76c53d3b8a744c00b63ac606,2026,2026-09-10,,0.53,0.53,3° Grado,Grado,Lengua Española,Componente 51,103845,False
IQS,daf70e87011e4c6c8f234cad,f1eecb6e79454598a57fa6ae,2024,2024-09-12,75.0,0.21,0.21,3° Grado,Grado,Ciencias Sociales,Componente 5,101672,False
IQS,90c7f89bb03248c28634f2c6,1da14ff6abde4de4bf31122b,2023,2023-06-19,,2.11,2.11,3° Grado,Grado,Ciencias de la Naturaleza,Componente 1,102483,False
IQS,cf2434b6d8ae4137a232cbff,589f39b52d984141bbd7c190,2024,2024-08-04,50.0,0.27,0.27,4° Grado,Grado,Matemáticas,Componente 37,103303,False
IQS,338bf061cc594e5ea05237ca,bf69016d39f540fd8a0736f9,2023,2023-04-17,,0.04,0.04,6° Grado,Grado,Matemáticas,Componente 20,103863,False
IQS,8bc1444c6fb14ebd828173cb,fd8346b254fe4458b92a0501,2023,2023-09-22,100.0,0.65,0.65,6° Grado,Grado,Matemáticas,Componente 36,104295,False
IQS,c51cb0a6006742699c867b8c,c19290cb39c74928ae063e97,2023,2023-02-27,50.0,0.11,0.11,6° Grado,Grado,Matemáticas,Componente 37,103814,False
IQS,e51df0d04c0945a189486cae,f0c5251607e94d61a54344e0,2023,2023-08-28,100.0,0.18,0.18,6° Grado,Grado,Ciencias de la Naturaleza,Componente 4,102905,False
IQS,f95ae9f57ee348c39f64f9ba,a06e1a5f237a4bedad6b5ba5,2023,2023-02-05,0.0,0.03,0.03,6° Grado,Grado,Matemáticas,Componente 22,101368,False
IQS,963da072275c484bb3b451c7,117d3d8f62ca4f1f9d863592,2023,2023-08-12,25.0,0.79,0.79,6° Grado,Grado,Ciencias Sociales,Componente 18,101536,False
IQS,b382a173980c4ddfae0fc17e,f0c5251607e94d61a54344e0,2024,2024-07-27,,1.33,1.33,6° Grado,Grado,Ciencias de la Naturaleza,Componente 24,102905,False
IQS,7b1825d517f749a4b1425856,0339c0d4ecd34ac4b75486b3,2023,2023-09-21,100.0,0.2,0.2,6° Grado,Grado,Ciencias Sociales,Componente 51,102908,False
IQS,66c4b93a3f5e44b68ff6d64e,79d63c7c065a48dbb36e14ac,2023,2023-03-18,,1.14,1.14,6° Grado,Grado,Lengua Española,Componente 37,101309,False
IQS,2278299f94f7473f9fd6113b,4121c2b34e074f6fa2c39975,2023,2023-10-01,75.0,0.91,0.91,2° Grado,Grado,Ciencias de la Naturaleza,Componente 16,101185,False
IQS,cd38685b90b145a7ae1ecc1d,76c53d3b8a744c00b63ac606,2023,2023-09-03,,0.14,0.14,6° Grado,Grado,Lengua Española,Componente 57,103845,True
IQS,3753585b56b84b289297a559,9abae178c1c147d18d90d74c,2024,2024-06-20,50.0,0.59,0.59,6° Grado,Grado,Matemáticas,Componente 39,104186,False
IQS,78289c43e47546af9709f373,62af377d2209497d93397f51,2024,2024-04-21,25.0,1.35,1.35,2° Grado,Grado,Lengua Española,Componente 18,102892,False
IQS,1f5bcdb064d2428ba47e0acb,f405cf4c9b06400a8872aeea,2023,2023-05-21,50.0,0.51,0.51,1° Grado,Grado,Ciencias de la Naturaleza,Componente 50,104932,False
IQS,bc997e46e05e4d209bea675d,209aa809d73642598046e6fe,2023,2023-05-22,100.0,0.63,0.63,1° Grado,Grado,Matemáticas,Componente 19,103929,False
IQS,3597f94dc0804af3ad9f8551,765b6154a8d44bdd909c09d3,2024,2024-10-26,100.0,2.27,2.27,6° Grado,Grado,Ciencias Sociales,Componente 37,102155,False
IQS,1ae42a56ed53470d83fab058,20ff08b82a674c5daaa66674,2023,2023-10-08,,0.11,0.11,6° Grado,Grado,Ciencias de la Naturaleza,Componente 52,104568,False
IQS,8819dfc04d414cbca9d62120,97c35894ee044156b7eb3f63,2024,2024-02-09,25.0,0.28,0.28,6° Grado,Grado,Ciencias de la Naturaleza,Componente 16,101569,False
IQS,dba0c559b7e1457e9097880c,7f0bb751143747498ca0de1b,2023,2023-02-22,100.0,1.14,1.14,4° Grado,Grado,Lengua Española,Componente 59,101436,False
IQS,f06b42da97734393b74c9c74,07e57099e5aa4a82bbd53e44,2022,2022-11-08,25.0,,,2° Grado,Grado,Ciencias Sociales,Componente 57,103153,False
IQS,0c428168eae9497eb25ea2f0,5d1d43267cea4ead8f24eede,2023,2023-12-22,50.0,0.39,0.39,6° Grado,Grado,Matemáticas,Componente 46,101582,False
IQS,7d9deb297ae44b0eac3c1b50,ecfce1cabd8948bca5fdc08f,2024,2024-03-22,,0.14,0.14,6° Grado,Grado,Lengua Española,Componente 34,104475,False
IQS,9df3605775f14fe98e90c9e5,80cc1f161bc34cfab1b5e506,2022,2022-01-13,25.0,0.19,0.19,5° Grado,Grado,Lengua Española,Componente 42,101554,False
IQS,398f785cffa54f34ad4a74e5,14d3f039863b4c95bca86a9a,2024,2024-09-30,,0.4,0.4,1° Grado,Grado,Ciencias Sociales,Componente 28,100924,False
IQS,614893d5c2204bb0beee9b73,3bd3dc7ec2404c6c989a812b,2023,2023-12-13,25.0,0.7,0.7,2° Grado,Grado,Matemáticas,Componente 8,101962,False
IQS,fec68e72d6544754a9d31ef8,60a065451f254990ba464820,2024,2024-04-14,50.0,0.07,0.07,2° Grado,Grado,Ciencias de la Naturaleza,Componente 21,101248,False
IQS,8de22f1b25bf48fbbb52d670,1fbc2c7c19a94c8fbf21d2dc,2026,2026-06-15,25.0,0.53,0.53,3° Grado,Grado,Ciencias de la Naturaleza,Componente 26,104767,False
IQS,bf4b1253a88a455b9d9ad2c4,ce3aa71b2a684f2985f63f7e,2024,2024-04-13,,0.22,0.22,6° Grado,Grado,Lengua Española,Componente 58,102870,False
IQS,5c1c7b4d75694182b968ad70,00b54deac72546cdafa17218,2026,2026-05-14,50.0,0.05,0.05,5° Grado,Grado,Lengua Española,Componente 34,102531,False
IQS,295d1ea7533f4de5b9b9f8c3,b6af244fb84f45b1ad1df793,2025,2025-03-12,100.0,0.32,0.32,4° Grado,Grado,Ciencias de la Naturaleza,Componente 56,101540,False
IQS,b49d22ae833c4b789691f65e,9d317af30b7b4ee6acc4e00e,2024,2024-02-28,25.0,0.11,0.11,1° Grado,Grado,Matemáticas,Componente 56,101819,False
IQS,0c0b0cfdc9c84db4af084bf1,fd8346b254fe4458b92a0501,2023,2023-03-10,100.0,1.79,1.79,3° Grado,Grado,Lengua Española,Componente 30,104295,False
IQS,b284fd4b17944ced82be1c6d,011557a17a0448539101febc,2023,2023-10-01,,0.01,0.01,6° Grado,Grado,Ciencias Sociales,Componente 27,105166,False
IQS,97c63e4acaff48a99938d179,bf886d550c824a6b83bf6d11,2023,2023-04-23,75.0,0.79,0.79,6° Grado,Grado,Ciencias de la Naturaleza,Componente 9,102526,False
IQS,c30486c3d5544567bcc3eaaa,97c35894ee044156b7eb3f63,2023,2023-09-15,75.0,0.09,0.09,6° Grado,Grado,Lengua Española,Componente 44,101569,False
IQS,f3a61c3af7954bc3b01629d6,94c141c0df4548dd96390aeb,2024,2024-08-21,,0.06,0.06,6° Grado,Grado,Matemáticas,Componente 50,101648,False
IQS,d8f83796176b46da82328f01,209aa809d73642598046e6fe,2023,2023-04-16,,0.86,0.86,4° Grado,Grado,Lengua Española,Componente 26,103929,False
IQS,16eb5a6d5561444685bd1bd8,5a4baf163c72464ba70bdfc3,2025,2025-01-28,75.0,0.08,0.08,6° Grado,Grado,Ciencias Sociales,Componente 23,103363,False
IQS,9ab534b9382d4fe0a9c7f49c,34f6675423db4e2d8cc6cf61,2023,2023-01-01,0.0,0.01,0.01,4° Grado,Grado,Ciencias de la Naturaleza,Componente 53,103311,False
IQS,9ba8324d85c741bc8ac44e05,763635b260364805a5d5f59b,2024,2024-07-28,,0.03,0.03,3° Grado,Grado,Ciencias de la Naturaleza,Componente 25,101829,False
IQS,4833dda8176648b58cc3a823,3363de028c484016b6059407,2023,2023-04-17,,0.41,0.41,4° Grado,Grado,Ciencias Sociales,Componente 15,102427,False
IQS,cb80da1144014588be18caca,589f39b52d984141bbd7c190,2023,2023-10-28,50.0,0.43,0.43,6° Grado,Grado,Lengua Española,Componente 7,103303,False
IQS,cd15c9af2e2046548fc8eb22,6f228061777f4db7bef0ecf1,2026,2026-06-25,,0.57,0.57,5° Grado,Grado,Matemáticas,Componente 26,102956,False
IQS,e18b1090ba3d411eaf7851b9,3bd3dc7ec2404c6c989a812b,2026,2026-03-10,25.0,1.29,1.29,6° Grado,Grado,Lengua Española,Componente 32,101962,False
IQS,005d536eb4d94afe84e2a9e3,508643e7d1a842f18e8cf775,2023,2023-01-20,,0.12,0.12,6° Grado,Grado,Ciencias de la Naturaleza,Componente 57,105139,False
IQS,d795bc4637bc48f794cf9ae2,5a4baf163c72464ba70bdfc3,2024,2024-01-31,50.0,0.02,0.02,6° Grado,Grado,Lengua Española,Componente 18,103363,False
IQS,814ee806fb2748e098e7ede8,335c5063211c4b6797a02d3c,2023,2023-07-06,50.0,0.41,0.41,6° Grado,Grado,Matemáticas,Componente 13,100881,False
IQS,4badde189c3c4cc3bcd2ba24,1da14ff6abde4de4bf31122b,2023,2023-05-20,50.0,0.08,0.08,6° Grado,Grado,Lengua Española,Componente 7,102483,False
IQS,5030b49ca2a643b48172a56f,bbb88782c7d244988319f036,2023,2023-11-26,25.0,0.12,0.12,6° Grado,Grado,Lengua Española,Componente 59,102784,False
IQS,9ebeebc15ea442efbe877c36,edbfff2f23414b01a8609b91,2023,2023-11-02,,0.24,0.24,6° Grado,Grado,Matemáticas,Componente 28,103754,False
IQS,08ab5f30b62d4cc89fab1e4f,ce3aa71b2a684f2985f63f7e,2024,2024-06-30,,0.69,0.69,6° Grado,Grado,Ciencias de la Naturaleza,Componente 24,102870,False
IQS,d243d9d1528748d283ef8133,1fbc2c7c19a94c8fbf21d2dc,2023,2023-10-07,,1.38,1.38,6° Grado,Grado,Ciencias Sociales,Componente 1,104767,False
IQS,713c3c0c461443e888c119da,90aa0c4bb4cc4625a1ddc3f0,2023,2023-05-31,100.0,,,6° Grado,Grado,Ciencias de la Naturaleza,Componente 18,105151,False
IQS,e1265d24c56a484d8d0dafb4,97d494410166468cbf225f11,2023,2023-09-08,50.0,0.02,0.02,3° Grado,Grado,Lengua Española,Componente 32,103732,False
IQS,2ed7a583de1b489081ba205d,b0514fa13cdb4c3dbed1c321,2025,2025-01-25,50.0,,,6° Grado,Grado,Ciencias de la Naturaleza,Componente 20,103471,False
IQS,91093bdf52ff4de6afc11d93,57364ffb2264410ab1c5c71f,2025,2025-06-21,75.0,0.1,0.1,3° Grado,Grado,Ciencias de la Naturaleza,Componente 36,104724,False
IQS,79af02a700104ebfb07108aa,29fec145783948e49ea9a6ec,2026,2026-05-29,,0.14,0.14,4° Grado,Grado,Ciencias Sociales,Componente 36,102777,False
IQS,42d79f0c17304fa6997ec198,cf747da360bf408e906f841e,2023,2023-01-29,,0.3,0.3,6° Grado,Grado,Ciencias Sociales,Componente 48,103725,False
IQS,2712bdb767754a278562b21e,a1ef853e3d6a45b4a1a54d7a,2023,2023-10-08,,0.18,0.18,1° Grado,Grado,Ciencias de la Naturaleza,Componente 53,103534,False
IQS,79dcd571fa034be6ab93630f,1642fe50db684b8ea65833c1,2024,2024-05-31,,1.11,1.11,4° Grado,Grado,Ciencias de la Naturaleza,Componente 46,104970,False
IQS,a0ac2b754e314aafb3f3b396,f405cf4c9b06400a8872aeea,2024,2024-06-13,,2.58,2.58,4° Grado,Grado,Matemáticas,Componente 47,104932,False
IQS,dffaa670dbfe4be5a07fcf43,054b44877ebb4dfd89da9029,2023,2023-07-08,,0.01,0.01,4° Grado,Grado,Matemáticas,Componente 33,101515,False
IQS,6495e395238045aab1050b11,f0c5251607e94d61a54344e0,2024,2024-12-11,0.0,0.68,0.68,6° Grado,Grado,Matemáticas,Componente 57,102905,False
IQS,f2a8d403243d4c33b024856f,20ff08b82a674c5daaa66674,2023,2023-05-01,,0.41,0.41,2° Grado,Grado,Lengua Española,Componente 21,104568,False
IQS,48c7952f7c624fc9b5476411,63c3b044dc17406f9ece5257,2023,2023-12-16,,0.15,0.15,6° Grado,Grado,Lengua Española,Componente 42,104259,False
IQS,7eb411be0983467e92b21329,bbb88782c7d244988319f036,2023,2023-07-24,25.0,0.62,0.62,2° Grado,Grado,Matemáticas,Componente 26,102784,False
IQS,1dddfc92f7184647ac1fdba0,af784f89454c4cea98ff0c3b,2023,2023-11-07,50.0,0.05,0.05,6° Grado,Grado,Matemáticas,Componente 24,103967,False
IQS,9a686b9c1a084ac6847a994e,335c5063211c4b6797a02d3c,2025,2025-06-01,,0.13,0.13,1° Grado,Grado,Lengua Española,Componente 14,100881,False
IQS,9febce77b48944ee95257fcc,94ea4abfe4444a469873471c,2023,2023-03-07,50.0,0.38,0.38,2° Grado,Grado,Ciencias de la Naturaleza,Componente 32,101562,False
IQS,b281b65a2d62450e9a0bede4,1c5eefcdf33e473cb7e0d013,2023,2023-12-11,,0.01,0.01,6° Grado,Grado,Ciencias Sociales,Componente 12,100853,False
IQS,5665a96e7e244b6e885b47ba,fed71366c4e643349d154d29,2023,2023-11-23,,0.73,0.73,6° Grado,Grado,Matemáticas,Componente 54,105152,False
IQS,271844d21e484e469a4e9574,99cbf085fbe440748eedfdd0,2022,2022-02-22,,0.03,0.03,6° Grado,Grado,Lengua Española,Componente 49,104102,False
IQS,3620c0fa6fe94abd9c6afeaf,568e3ad5422f4b5a8fc1b7ce,2024,2024-11-14,50.0,0.58,0.58,6° Grado,Grado,Ciencias de la Naturaleza,Componente 31,103236,False
